gvkey,date,cds
100022,2017-11-01,6.15
100022,2017-11-02,6.65
100022,2017-11-03,6.65
100022,2017-11-06,6.65
100022,2017-11-07,6.64
100022,2017-11-08,7.83
100022,2017-11-09,8.42
100022,2017-11-10,8.52
100022,2017-11-13,7.51
100022,2017-11-14,7.51
100022,2017-11-15,8.02
100022,2017-11-16,7.7
100022,2017-11-17,7.7
100022,2017-11-20,7.61
100022,2017-11-21,7.11
100022,2017-11-22,6.61
100022,2017-11-23,6.51
100022,2017-11-24,7.51
100022,2017-11-27,7.51
100022,2017-11-28,7.51
100022,2017-11-29,7.51
100022,2017-11-30,7.37
100022,2017-12-01,6.87
100022,2017-12-04,6.82
100022,2017-12-05,6.82
100022,2017-12-06,6.82
100022,2017-12-07,7.31
100022,2017-12-08,7.31
100022,2017-12-11,6.81
100022,2017-12-12,6.81
100022,2017-12-13,6.81
100022,2017-12-14,6.82
100022,2017-12-15,6.82
100022,2017-12-18,6.82
100022,2017-12-19,6.81
100022,2017-12-20,6.81
100022,2017-12-21,6.81
100022,2017-12-22,6.81
100022,2017-12-25,6.81
100022,2017-12-26,6.81
100022,2017-12-27,6.81
100022,2017-12-28,6.81
100022,2017-12-29,6.81
100022,2018-01-01,6.81
100022,2018-01-02,6.72
100022,2018-01-03,6.71
100022,2018-01-04,6.67
100022,2018-01-05,6.53
100022,2018-01-08,6.03
100022,2018-01-09,6.53
100022,2018-01-10,6.53
100022,2018-01-11,6.52
100022,2018-01-12,6.02
100022,2018-01-15,6.02
100022,2018-01-16,6.02
100022,2018-01-17,6.02
100022,2018-01-18,6.02
100022,2018-01-19,6.02
100022,2018-01-22,6.02
100022,2018-01-23,6.02
100022,2018-01-24,6.06
100022,2018-01-25,6.06
100022,2018-01-26,5.56
100022,2018-01-29,5.06
100022,2018-01-30,5.33
100022,2018-01-31,5.33
100022,2018-02-01,5.33
100022,2018-02-02,5.33
100022,2018-02-05,5.83
100022,2018-02-06,6.43
100022,2018-02-07,5.79
100022,2018-02-08,6.32
100022,2018-02-09,6.84
100022,2018-02-12,7.2
100022,2018-02-13,7.39
100022,2018-02-14,7.3
100022,2018-02-15,6.2
100022,2018-02-16,6.06
100022,2018-02-19,6.56
100022,2018-02-20,7.07
100022,2018-02-21,7.07
100022,2018-02-22,7.11
100022,2018-02-23,7.89
100022,2018-02-26,7.89
100022,2018-02-27,6.8
100022,2018-02-28,6.8
100022,2018-03-01,6.79
100022,2018-03-02,7.98
100022,2018-03-05,7.48
100022,2018-03-06,7.39
100022,2018-03-07,7.48
100022,2018-03-08,7.48
100022,2018-03-09,7.38
100022,2018-03-12,6.65
100022,2018-03-13,6.74
100022,2018-03-14,6.74
100022,2018-03-15,7.24
100022,2018-03-16,7.24
100022,2018-03-19,7.29
100022,2018-03-20,10.18
100022,2018-03-21,8.51
100022,2018-03-22,9.02
100022,2018-03-23,9.9
100022,2018-03-26,10.02
100022,2018-03-27,9.9
100022,2018-03-28,10.31
100022,2018-03-29,10.74
100022,2018-03-30,10.74
100022,2018-04-02,10.74
100022,2018-04-03,10.83
100022,2018-04-04,11.88
100022,2018-04-05,11.24
100022,2018-04-06,11.24
100022,2018-04-09,11.06
100022,2018-04-10,10.62
100022,2018-04-11,10.62
100022,2018-04-12,10.31
100022,2018-04-13,9.76
100022,2018-04-16,9.35
100022,2018-04-17,9.03
100022,2018-04-18,9.03
100022,2018-04-19,9.44
100022,2018-04-20,9.55
100022,2018-04-23,9.67
100022,2018-04-24,9.67
100022,2018-04-25,9.87
100022,2018-04-26,9.87
100022,2018-04-27,9.55
100022,2018-04-30,9.55
100022,2018-05-01,9.55
100022,2018-05-02,9.55
100022,2018-05-03,9.46
100022,2018-05-04,9.23
100022,2018-05-07,9.23
100022,2018-05-08,9.23
100022,2018-05-09,9.23
100022,2018-05-10,9.45
100022,2018-05-11,9.45
100022,2018-05-14,9.45
100022,2018-05-15,9.68
100022,2018-05-16,9.9
100022,2018-05-17,11.57
100022,2018-05-18,10.09
100022,2018-05-21,10.52
100022,2018-05-22,10.52
100022,2018-05-23,11.16
100022,2018-05-24,11.04
100022,2018-05-25,11.77
100022,2018-05-28,11.77
100022,2018-05-29,12.41
100022,2018-05-30,12.07
100022,2018-05-31,11.64
100022,2018-06-01,11.55
100022,2018-06-04,11.57
100022,2018-06-05,11.66
100022,2018-06-06,11.77
100022,2018-06-07,12.18
100022,2018-06-08,13.38
100022,2018-06-11,13.26
100022,2018-06-12,13.26
100022,2018-06-13,13.26
100022,2018-06-14,12.72
100022,2018-06-15,12.63
100022,2018-06-18,12.72
100022,2018-06-19,13.67
100022,2018-06-20,13.67
100022,2018-06-21,15.25
100022,2018-06-22,15.25
100022,2018-06-25,15.94
100022,2018-06-26,16.78
100022,2018-06-27,16.97
100022,2018-06-28,17.17
100022,2018-06-29,17.3
100022,2018-07-02,18.44
100022,2018-07-03,18.16
100022,2018-07-04,16.23
100022,2018-07-05,13.8
100022,2018-07-06,12.81
100022,2018-07-09,12.61
100022,2018-07-10,12.23
100022,2018-07-11,12.9
100022,2018-07-12,13.1
100022,2018-07-13,13.1
100022,2018-07-16,13.1
100022,2018-07-17,13.3
100022,2018-07-18,13.1
100022,2018-07-19,13.01
100022,2018-07-20,13.49
100022,2018-07-23,13.49
100022,2018-07-24,13.49
100022,2018-07-25,12.91
100022,2018-07-26,11.84
100022,2018-07-27,11.84
100022,2018-07-30,11.45
100022,2018-07-31,11.25
100022,2018-08-01,11.15
100022,2018-08-02,11.54
100022,2018-08-03,11.83
100022,2018-08-06,12.12
100022,2018-08-07,11.73
100022,2018-08-08,11.73
100022,2018-08-09,11.73
100022,2018-08-10,11.93
100022,2018-08-13,12.22
100022,2018-08-14,12.13
100022,2018-08-15,12.41
100022,2018-08-16,12.41
100022,2018-08-17,12.61
100022,2018-08-20,12.61
100022,2018-08-21,11.86
100022,2018-08-22,11.66
100022,2018-08-23,11.46
100022,2018-08-24,11.26
100022,2018-08-27,11.26
100022,2018-08-28,10.78
100022,2018-08-29,10.68
100022,2018-08-30,10.68
100022,2018-08-31,10.97
100022,2018-09-03,10.67
100022,2018-09-04,10.67
100022,2018-09-05,10.57
100022,2018-09-06,10.09
100022,2018-09-07,10.09
100022,2018-09-10,9.89
100022,2018-09-11,9.98
100022,2018-09-12,9.99
100022,2018-09-13,9.89
100022,2018-09-14,9.79
100022,2018-09-17,9.7
100022,2018-09-18,9.89
100022,2018-09-19,9.9
100022,2018-09-20,11.33
100022,2018-09-21,11.33
100022,2018-09-24,11.73
100022,2018-09-25,13.49
100022,2018-09-26,13.29
100022,2018-09-27,14.04
100022,2018-09-28,14.55
100022,2018-10-01,13.77
100022,2018-10-02,14.12
100022,2018-10-03,13.33
100022,2018-10-04,13.53
100022,2018-10-05,13.72
100022,2018-10-08,14.31
100022,2018-10-09,14.55
100022,2018-10-10,14.65
100022,2018-10-11,14.84
100022,2018-10-12,14.99
100022,2018-10-15,15.0
100022,2018-10-16,14.49
100022,2018-10-17,14.35
100022,2018-10-18,14.55
100022,2018-10-19,14.35
100022,2018-10-22,14.25
100022,2018-10-23,14.74
100022,2018-10-24,14.74
100022,2018-10-25,14.25
100022,2018-10-26,14.73
100022,2018-10-29,13.28
100022,2018-10-30,13.0
100022,2018-10-31,12.32
100022,2018-11-01,12.11
100022,2018-11-02,11.63
100022,2018-11-05,11.62
100022,2018-11-06,11.62
100022,2018-11-07,11.43
100022,2018-11-08,12.2
100022,2018-11-09,13.38
100022,2018-11-12,14.94
100022,2018-11-13,14.54
100022,2018-11-14,14.45
100022,2018-11-15,15.41
100022,2018-11-16,15.01
100022,2018-11-19,14.92
100022,2018-11-20,15.21
100022,2018-11-21,14.82
100022,2018-11-22,14.72
100022,2018-11-23,14.83
100022,2018-11-26,14.24
100022,2018-11-27,14.91
100022,2018-11-28,15.09
100022,2018-11-29,16.26
100022,2018-11-30,16.43
100022,2018-12-03,16.25
100022,2018-12-04,14.91
100022,2018-12-05,16.74
100022,2018-12-06,17.2
100022,2018-12-07,16.62
100022,2018-12-10,17.31
100022,2018-12-11,16.43
100022,2018-12-12,15.78
100022,2018-12-13,14.57
100022,2018-12-14,14.68
100022,2018-12-17,15.08
100022,2018-12-18,15.36
100022,2018-12-19,15.28
100022,2018-12-20,16.11
100022,2018-12-21,15.85
100022,2018-12-24,15.84
100022,2018-12-25,15.84
100022,2018-12-26,15.84
100022,2018-12-27,16.14
100022,2018-12-28,16.13
100022,2018-12-31,16.33
100022,2019-01-01,16.33
100022,2019-01-02,17.0
100022,2019-01-03,19.02
100022,2019-01-04,18.35
100022,2019-01-07,18.05
100022,2019-01-08,17.61
100022,2019-01-09,16.9
100022,2019-01-10,16.94
100022,2019-01-11,16.31
100022,2019-01-14,17.17
100022,2019-01-15,17.08
100022,2019-01-16,15.92
100022,2019-01-17,16.11
100022,2019-01-18,15.52
100022,2019-01-21,15.52
100022,2019-01-22,16.49
100022,2019-01-23,17.47
100022,2019-01-24,18.15
100022,2019-01-25,17.14
100022,2019-01-28,17.14
100022,2019-01-29,16.91
100022,2019-01-30,16.8
100022,2019-01-31,15.79
100022,2019-02-01,15.98
100022,2019-02-04,16.09
100022,2019-02-05,15.27
100022,2019-02-06,15.25
100022,2019-02-07,15.88
100022,2019-02-08,16.5
100022,2019-02-11,16.5
100022,2019-02-12,16.18
100022,2019-02-13,15.97
100022,2019-02-14,15.88
100022,2019-02-15,15.65
100022,2019-02-18,15.56
100022,2019-02-19,15.38
100022,2019-02-20,15.27
100022,2019-02-21,15.26
100022,2019-02-22,15.06
100022,2019-02-25,14.24
100022,2019-02-26,14.01
100022,2019-02-27,13.6
100022,2019-02-28,12.69
100022,2019-03-01,11.64
100022,2019-03-04,11.25
100022,2019-03-05,11.15
100022,2019-03-06,11.44
100022,2019-03-07,12.6
100022,2019-03-08,12.98
100022,2019-03-11,12.4
100022,2019-03-12,11.63
100022,2019-03-13,11.25
100022,2019-03-14,10.95
100022,2019-03-15,10.85
100022,2019-03-18,10.85
100022,2019-03-19,10.27
100022,2019-03-20,12.96
100022,2019-03-21,13.05
100022,2019-03-22,14.02
100022,2019-03-25,14.22
100022,2019-03-26,13.63
100022,2019-03-27,13.73
100022,2019-03-28,13.83
100022,2019-03-29,13.25
100022,2019-04-01,12.48
100022,2019-04-02,12.58
100022,2019-04-03,12.09
100022,2019-04-04,12.58
100022,2019-04-05,12.38
100022,2019-04-08,12.96
100022,2019-04-09,12.96
100022,2019-04-10,12.86
100022,2019-04-11,12.57
100022,2019-04-12,11.9
100022,2019-04-15,11.8
100022,2019-04-16,11.89
100022,2019-04-17,11.6
100022,2019-04-18,11.7
100022,2019-04-19,11.7
100022,2019-04-22,11.7
100022,2019-04-23,11.6
100022,2019-04-24,11.79
100022,2019-04-25,12.08
100022,2019-04-26,12.08
100022,2019-04-29,11.7
100022,2019-04-30,11.5
100022,2019-05-01,11.12
100022,2019-05-02,11.12
100022,2019-05-03,10.92
100022,2019-05-06,10.92
100022,2019-05-07,11.79
100022,2019-05-08,12.66
100022,2019-05-09,13.82
100022,2019-05-10,13.81
100022,2019-05-13,15.11
100022,2019-05-14,14.79
100022,2019-05-15,14.59
100022,2019-05-16,13.56
100022,2019-05-17,13.23
100022,2019-05-20,13.42
100022,2019-05-21,13.32
100022,2019-05-22,13.52
100022,2019-05-23,14.47
100022,2019-05-24,14.28
100022,2019-05-27,14.28
100022,2019-05-28,13.99
100022,2019-05-29,14.28
100022,2019-05-30,13.89
100022,2019-05-31,15.04
100022,2019-06-03,15.13
100022,2019-06-04,14.46
100022,2019-06-05,13.98
100022,2019-06-06,13.79
100022,2019-06-07,13.02
100022,2019-06-10,12.83
100022,2019-06-11,12.54
100022,2019-06-12,12.45
100022,2019-06-13,12.55
100022,2019-06-14,12.73
100022,2019-06-17,12.54
100022,2019-06-18,11.69
100022,2019-06-19,10.62
100022,2019-06-20,10.13
100022,2019-06-21,9.4
100022,2019-06-24,9.48
100022,2019-06-25,9.49
100022,2019-06-26,9.49
100022,2019-06-27,9.4
100022,2019-06-28,9.22
100022,2019-07-01,8.58
100022,2019-07-02,8.5
100022,2019-07-03,7.95
100022,2019-07-04,7.85
100022,2019-07-05,8.02
100022,2019-07-08,8.02
100022,2019-07-09,8.38
100022,2019-07-10,8.2
100022,2019-07-11,8.21
100022,2019-07-12,8.56
100022,2019-07-15,8.38
100022,2019-07-16,8.47
100022,2019-07-17,8.75
100022,2019-07-18,8.92
100022,2019-07-19,8.83
100022,2019-07-22,8.83
100022,2019-07-23,8.56
100022,2019-07-24,8.38
100022,2019-07-25,8.05
100022,2019-07-26,8.04
100022,2019-07-29,8.09
100022,2019-07-30,8.91
100022,2019-07-31,8.73
100022,2019-08-01,9.33
100022,2019-08-02,10.01
100022,2019-08-05,10.59
100022,2019-08-06,10.49
100022,2019-08-07,10.59
100022,2019-08-08,10.3
100022,2019-08-09,10.39
100022,2019-08-12,10.48
100022,2019-08-13,10.38
100022,2019-08-14,10.39
100022,2019-08-15,10.2
100022,2019-08-16,9.91
100022,2019-08-19,9.37
100022,2019-08-20,9.47
100022,2019-08-21,9.22
100022,2019-08-22,9.21
100022,2019-08-23,9.23
100022,2019-08-26,9.23
100022,2019-08-27,9.13
100022,2019-08-28,9.14
100022,2019-08-29,8.65
100022,2019-08-30,8.65
100022,2019-09-02,8.75
100022,2019-09-03,8.94
100022,2019-09-04,8.85
100022,2019-09-05,8.74
100022,2019-09-06,8.74
100022,2019-09-09,8.75
100022,2019-09-10,8.85
100022,2019-09-11,8.94
100022,2019-09-12,8.43
100022,2019-09-13,8.42
100022,2019-09-16,8.44
100022,2019-09-17,8.64
100022,2019-09-18,8.64
100022,2019-09-19,8.63
100022,2019-09-20,10.94
100022,2019-09-23,11.22
100022,2019-09-24,11.22
100022,2019-09-25,11.62
100022,2019-09-26,11.82
100022,2019-09-27,11.73
100022,2019-09-30,11.93
100022,2019-10-01,11.93
100022,2019-10-02,12.34
100022,2019-10-03,12.76
100022,2019-10-04,14.39
100022,2019-10-07,14.5
100022,2019-10-08,14.78
100022,2019-10-09,14.78
100022,2019-10-10,14.54
100022,2019-10-11,13.75
100022,2019-10-14,13.87
100022,2019-10-15,13.76
100022,2019-10-16,13.75
100022,2019-10-17,13.75
100022,2019-10-18,13.87
100022,2019-10-21,13.75
100022,2019-10-22,13.75
100022,2019-10-23,13.75
100022,2019-10-24,13.64
100022,2019-10-25,12.8
100022,2019-10-28,12.69
100022,2019-10-29,12.47
100022,2019-10-30,12.46
100022,2019-10-31,12.68
100022,2019-11-01,12.58
100022,2019-11-04,11.94
100022,2019-11-05,11.63
100022,2019-11-06,11.3
100022,2019-11-07,10.98
100022,2019-11-08,10.87
100022,2019-11-11,10.87
100022,2019-11-12,10.56
100022,2019-11-13,10.76
100022,2019-11-14,10.76
100022,2019-11-15,10.77
100022,2019-11-18,10.77
100022,2019-11-19,10.77
100022,2019-11-20,10.64
100022,2019-11-21,10.64
100022,2019-11-22,10.64
100022,2019-11-25,10.54
100022,2019-11-26,10.38
100022,2019-11-27,10.38
100022,2019-11-28,10.38
100022,2019-11-29,10.38
100022,2019-12-02,10.28
100022,2019-12-03,10.32
100022,2019-12-04,10.23
100022,2019-12-05,10.11
100022,2019-12-06,9.91
100022,2019-12-09,9.91
100022,2019-12-10,9.81
100022,2019-12-11,9.91
100022,2019-12-12,9.79
100022,2019-12-13,9.48
100022,2019-12-16,9.27
100022,2019-12-17,9.15
100022,2019-12-18,9.05
100022,2019-12-19,9.04
100022,2019-12-20,8.93
100022,2019-12-23,8.77
100022,2019-12-24,8.72
100022,2019-12-25,8.72
100022,2019-12-26,8.72
100022,2019-12-27,8.72
100022,2019-12-30,8.82
100022,2019-12-31,8.82
100022,2020-01-01,8.82
100022,2020-01-02,8.61
100022,2020-01-03,8.81
100022,2020-01-06,9.14
100022,2020-01-07,9.04
100022,2020-01-08,9.04
100022,2020-01-09,8.93
100022,2020-01-10,8.72
100022,2020-01-13,8.82
100022,2020-01-14,8.82
100022,2020-01-15,8.92
100022,2020-01-16,8.91
100022,2020-01-17,8.82
100022,2020-01-20,8.82
100022,2020-01-21,8.91
100022,2020-01-22,8.91
100022,2020-01-23,9.01
100022,2020-01-24,8.91
100022,2020-01-27,9.42
100022,2020-01-28,9.54
100022,2020-01-29,9.44
100022,2020-01-30,9.74
100022,2020-01-31,9.95
100022,2020-02-03,10.01
100022,2020-02-04,9.75
100022,2020-02-05,9.5
100022,2020-02-06,9.24
100022,2020-02-07,9.43
100022,2020-02-10,9.13
100022,2020-02-11,8.92
100022,2020-02-12,8.71
100022,2020-02-13,8.71
100022,2020-02-14,8.61
100022,2020-02-17,8.61
100022,2020-02-18,8.71
100022,2020-02-19,8.66
100022,2020-02-20,8.71
100022,2020-02-21,9.01
100022,2020-02-24,9.62
100022,2020-02-25,10.57
100022,2020-02-26,10.68
100022,2020-02-27,11.93
100022,2020-02-28,13.7
100022,2020-03-02,14.43
100022,2020-03-03,13.27
100022,2020-03-04,12.75
100022,2020-03-05,13.9
100022,2020-03-06,15.87
100022,2020-03-10,24.51
100022,2020-03-11,25.33
100022,2020-03-12,31.43
100022,2020-03-13,28.74
100022,2020-03-16,39.47
100022,2020-03-17,44.46
100022,2020-03-18,56.23
100022,2020-03-19,51.22
100022,2020-03-20,51.58
100022,2020-03-23,53.75
100022,2020-03-24,47.84
100022,2020-03-25,42.59
100022,2020-03-26,41.33
100022,2020-03-27,42.99
100022,2020-03-30,45.24
100022,2020-03-31,45.24
100022,2020-04-01,49.02
100022,2020-04-02,54.54
100022,2020-04-03,59.77
100022,2020-04-06,75.52
100022,2020-04-07,80.54
100022,2020-04-08,82.2
100022,2020-04-09,61.15
100022,2020-04-10,61.15
100022,2020-04-13,61.15
100022,2020-04-14,55.44
100022,2020-04-15,57.52
100022,2020-04-16,67.2
100022,2020-04-17,65.71
100022,2020-04-20,66.74
100022,2020-04-21,70.5
100022,2020-04-22,67.91
100022,2020-04-23,65.94
100022,2020-04-24,56.9
100022,2020-04-27,54.61
100022,2020-04-28,52.67
100022,2020-04-29,50.92
100022,2020-04-30,48.09
100022,2020-05-01,49.83
100022,2020-05-04,51.57
100022,2020-05-05,51.57
100022,2020-05-06,53.52
100022,2020-05-07,54.4
100022,2020-05-08,54.4
100022,2020-05-11,54.18
100022,2020-05-12,54.18
100022,2020-05-13,55.27
100022,2020-05-14,57.01
100022,2020-05-15,56.79
100022,2020-05-18,55.48
100022,2020-05-19,52.0
100022,2020-05-20,50.26
100022,2020-05-21,49.18
100022,2020-05-22,49.18
100022,2020-05-25,49.17
100022,2020-05-26,46.35
100022,2020-05-27,43.52
100022,2020-05-28,41.56
100022,2020-05-29,41.78
100022,2020-06-01,40.47
100022,2020-06-02,38.73
100022,2020-06-03,33.94
100022,2020-06-04,32.854
100022,2020-06-05,28.93
100022,2020-06-08,28.49
100022,2020-06-09,28.27
100022,2020-06-10,29.79
100022,2020-06-11,32.19
100022,2020-06-12,32.19
100022,2020-06-15,33.49
100022,2020-06-16,30.66
100022,2020-06-17,30.45
100022,2020-06-18,30.88
100022,2020-06-19,30.65
100022,2020-06-22,31.3
100022,2020-06-23,31.08
100022,2020-06-24,31.94
100022,2020-06-25,32.16
100022,2020-06-26,32.161
100022,2020-06-29,32.15
100022,2020-06-30,31.93
100022,2020-07-01,30.61
100022,2020-07-02,29.3
100022,2020-07-03,29.3
100022,2020-07-06,27.99
100022,2020-07-07,27.77
100022,2020-07-08,28.2
100022,2020-07-09,27.98
100022,2020-07-10,28.42
100022,2020-07-13,27.76
100022,2020-07-14,27.762
100022,2020-07-15,26.23
100022,2020-07-16,26.02
100022,2020-07-17,25.14
100022,2020-07-20,24.26
100022,2020-07-21,23.18
100022,2020-07-22,22.74
100022,2020-07-23,22.3
100022,2020-07-24,22.51
100022,2020-07-27,22.95
100022,2020-07-28,23.17
100022,2020-07-29,23.16
100022,2020-07-30,23.81
100022,2020-07-31,23.596
100022,2020-08-03,23.37
100022,2020-08-04,22.93
100022,2020-08-05,22.49
100022,2020-08-06,22.49
100022,2020-08-07,21.84
100022,2020-08-10,21.62
100022,2020-08-11,20.74
100022,2020-08-12,19.72
100022,2020-08-13,19.51
100022,2020-08-14,20.28
100022,2020-08-17,20.27
100022,2020-08-18,20.48
100022,2020-08-19,20.27
100022,2020-08-20,20.27
100022,2020-08-21,20.27
100022,2020-08-24,19.95
100022,2020-08-25,19.73
100022,2020-08-26,19.73
100022,2020-08-27,19.73
100022,2020-08-28,19.73
100022,2020-08-31,19.73
100022,2020-09-01,19.52
100022,2020-09-02,19.1
100022,2020-09-03,18.87
100022,2020-09-04,18.87
100022,2020-09-07,18.87
100022,2020-09-08,19.73
100022,2020-09-09,20.15
100022,2020-09-10,19.68
100022,2020-09-11,19.68
100022,2020-09-14,19.68
100022,2020-09-15,19.48
100022,2020-09-16,19.48
100022,2020-09-17,19.48
100022,2020-09-18,19.48
100022,2020-09-21,23.07
100022,2020-09-22,23.48
100022,2020-09-23,23.48
100022,2020-09-24,25.16
100022,2020-09-25,26.83
100022,2020-09-28,26.01
100022,2020-09-29,26.01
100022,2020-09-30,25.35
100022,2020-10-01,24.73
100022,2020-10-02,24.53
100022,2020-10-05,24.1
100022,2020-10-06,23.48
100022,2020-10-07,23.06
100022,2020-10-08,22.44
100022,2020-10-09,22.03
100022,2020-10-12,21.81
100022,2020-10-13,21.29
100022,2020-10-14,21.49
100022,2020-10-15,22.49
100022,2020-10-16,21.68
100022,2020-10-19,21.49
100022,2020-10-20,21.68
100022,2020-10-21,21.67
100022,2020-10-22,21.77
100022,2020-10-23,21.48
100022,2020-10-26,21.86
100022,2020-10-27,22.49
100022,2020-10-28,24.31
100022,2020-10-29,25.16
100022,2020-10-30,25.35
100022,2020-11-02,24.96
100022,2020-11-03,23.96
100022,2020-11-04,23.11
100022,2020-11-05,21.07
100022,2020-11-06,20.66
100022,2020-11-09,19.24
100022,2020-11-10,20.96
100022,2020-11-11,20.97
100022,2020-11-12,19.41
100022,2020-11-13,20.44
100022,2020-11-16,19.84
100022,2020-11-17,19.83
100022,2020-11-18,19.07
100022,2020-11-19,19.07
100022,2020-11-20,19.07
100022,2020-11-23,19.07
100022,2020-11-24,18.49
100022,2020-11-25,18.49
100022,2020-11-26,18.67
100022,2020-11-27,18.67
100022,2020-11-30,18.67
100022,2020-12-01,18.27
100022,2020-12-02,18.27
100022,2020-12-03,18.05
100022,2020-12-04,17.47
100022,2020-12-07,17.83
100022,2020-12-08,17.71
100022,2020-12-09,17.71
100022,2020-12-10,17.88
100022,2020-12-11,18.45
100022,2020-12-14,18.28
100022,2020-12-15,18.45
100022,2020-12-16,18.27
100022,2020-12-17,18.1
100022,2020-12-18,18.45
100022,2020-12-21,19.45
100022,2020-12-22,19.63
100022,2020-12-23,19.27
100022,2020-12-24,19.1
100022,2020-12-25,19.1
100022,2020-12-28,19.1
100022,2020-12-29,19.27
100022,2020-12-30,19.06
100022,2020-12-31,19.05
100022,2021-01-01,19.05
100022,2021-01-04,18.665
100022,2021-01-05,18.83
100022,2021-01-06,18.83
100022,2021-01-07,18.83
100022,2021-01-08,18.65
100022,2021-01-11,19.0
100022,2021-01-12,19.97
100022,2021-01-13,19.79
100022,2021-01-14,20.41
100022,2021-01-15,20.58
100022,2021-01-18,20.75
100022,2021-01-19,20.4
100022,2021-01-20,20.23
100022,2021-01-21,20.22
100022,2021-01-22,20.84
100022,2021-01-25,21.23
100022,2021-01-26,21.24
100022,2021-01-27,21.58
100022,2021-01-28,21.41
100022,2021-01-29,21.06
100022,2021-02-01,20.49
100022,2021-02-02,19.05
100022,2021-02-03,18.69
100022,2021-02-04,18.52
100022,2021-02-05,17.73
100022,2021-02-08,17.73
100022,2021-02-09,17.34
100022,2021-02-10,17.18
100022,2021-02-11,17.02
100022,2021-02-12,17.18
100022,2021-02-15,16.72
100022,2021-02-16,16.28
100022,2021-02-17,16.36
100022,2021-02-18,16.58
100022,2021-02-19,16.5
100022,2021-02-22,16.972
100022,2021-02-23,16.97
100022,2021-02-24,16.8
100022,2021-02-25,16.58
100022,2021-02-26,16.85
100022,2021-03-01,16.59
100022,2021-03-02,16.26
100022,2021-03-03,16.26
100022,2021-03-04,16.26
100022,2021-03-05,16.42
100022,2021-03-08,16.42
100022,2021-03-09,16.42
100022,2021-03-10,16.26
100022,2021-03-11,16.1
100022,2021-03-12,16.26
100022,2021-03-15,16.26
100022,2021-03-16,16.26
100022,2021-03-17,16.16
100022,2021-03-18,16.16
100022,2021-03-19,16.16
100022,2021-03-22,17.55
100022,2021-03-23,17.55
100022,2021-03-24,17.25
100022,2021-03-25,17.17
100022,2021-03-26,16.88
100022,2021-03-29,16.88
100022,2021-03-30,16.87
100022,2021-03-31,16.41
100022,2021-04-01,15.96
100022,2021-04-02,15.96
100022,2021-04-05,15.96
